DOY,DOW,year,hour,year_time,year_day,E_V_m_Wank,E_V_m_Wank_valid_obs,Wind_m_s_Wank,NOX_ug_m3_Wank,Vis_km_Wank,temp_no_seasonality
73,2,1977,14,1977.20159817352,1977.2,92,1,4.7,1.1,72.28,3.81931818181818
73,2,1977,15,1977.20171232877,1977.2,83,1,5.5,1.6,37.18,2.51931818181818
73,2,1977,16,1977.20182648402,1977.2,73,0,7.1,1.7,8.31,1.01931818181818
73,2,1977,17,1977.20194063927,1977.2,NaN,0,8.8,1.5,4.97,-0.0806818181818172
73,2,1977,18,1977.20205479452,1977.2,7,0,8.7,1.5,11.93,-0.780681818181817
73,2,1977,19,1977.20216894977,1977.2,31,0,7.4,1.2,48.34,-1.18068181818182
73,2,1977,20,1977.20228310502,1977.2,70,0,5.6,0.8,86.36,-1.18068181818182
73,2,1977,21,1977.20239726027,1977.2,79,1,4.7,0.6,93.15,-0.780681818181817
73,2,1977,22,1977.20251141553,1977.2,73,1,4.8,0.6,93.51,-0.680681818181817
73,2,1977,23,1977.20262557078,1977.2,64,0,6.1,0.7,93.44,-0.880681818181817
74,3,1977,0,1977.20273972603,1977.20273972603,59,1,5.5,0.7,93.24,-1.09015151515151
74,3,1977,1,1977.20285388128,1977.20273972603,55,1,4.9,0.7,94.06,-1.29015151515151
74,3,1977,2,1977.20296803653,1977.20273972603,46,1,5.5,0.6,94.22,-1.39015151515151
74,3,1977,3,1977.20308219178,1977.20273972603,45,1,5.5,0.6,93.96,-1.19015151515151
74,3,1977,4,1977.20319634703,1977.20273972603,47,1,4.9,0.6,94.12,-1.39015151515151
74,3,1977,5,1977.20331050228,1977.20273972603,50,1,3.2,0.7,94.74,-1.59015151515151
74,3,1977,6,1977.20342465753,1977.20273972603,50,1,2.6,0.7,95.54,-1.19015151515151
74,3,1977,7,1977.20353881279,1977.20273972603,52,1,2.9,0.7,94.26,-0.790151515151514
74,3,1977,8,1977.20365296804,1977.20273972603,62,1,3.1,0.7,95.42,0.509848484848486
74,3,1977,9,1977.20376712329,1977.20273972603,70,1,3.9,0.7,98.33,1.60984848484849
74,3,1977,10,1977.20388127854,1977.20273972603,80,1,4.3,0.8,NaN,1.90984848484849
74,3,1977,11,1977.20399543379,1977.20273972603,90,1,3.6,0.9,NaN,2.40984848484849
74,3,1977,12,1977.20410958904,1977.20273972603,133,1,3.6,0.9,NaN,3.30984848484849
74,3,1977,13,1977.20422374429,1977.20273972603,135,1,4.2,0.9,NaN,3.90984848484849
74,3,1977,14,1977.20433789954,1977.20273972603,147,1,4,0.9,NaN,4.30984848484849
74,3,1977,15,1977.20445205479,1977.20273972603,153,1,3.6,0.9,NaN,4.50984848484849
74,3,1977,16,1977.20456621005,1977.20273972603,153,1,3.3,0.9,NaN,4.20984848484849
74,3,1977,17,1977.2046803653,1977.20273972603,149,1,2.8,1.4,96.72,3.50984848484849
74,3,1977,18,1977.20479452055,1977.20273972603,124,1,3.1,1.4,97.01,2.50984848484849
74,3,1977,19,1977.2049086758,1977.20273972603,108,1,3.3,1,97.21,2.00984848484849
74,3,1977,20,1977.20502283105,1977.20273972603,113,1,4,0.9,97.49,1.90984848484849
74,3,1977,21,1977.2051369863,1977.20273972603,109,1,4.3,0.8,98.02,1.90984848484849
74,3,1977,22,1977.20525114155,1977.20273972603,95,1,3.9,0.7,98.25,2.50984848484849
74,3,1977,23,1977.2053652968,1977.20273972603,85,1,3.9,0.6,97.79,3.40984848484849
75,4,1977,0,1977.20547945205,1977.20547945205,74,1,4.3,0.6,97.43,3.91174242424242
75,4,1977,1,1977.20559360731,1977.20547945205,70,1,4.4,0.6,97.81,3.71174242424242
75,4,1977,2,1977.20570776256,1977.20547945205,69,1,4.5,0.7,97.72,3.31174242424242
75,4,1977,3,1977.20582191781,1977.20547945205,62,1,4.1,0.7,97.75,3.51174242424242
75,4,1977,4,1977.20593607306,1977.20547945205,57,1,3.3,0.7,97.9,4.21174242424242
75,4,1977,5,1977.20605022831,1977.20547945205,51,1,3,0.6,98.03,4.81174242424242
75,4,1977,6,1977.20616438356,1977.20547945205,53,1,2.6,0.7,98.34,4.81174242424242
75,4,1977,7,1977.20627853881,1977.20547945205,56,1,2,0.7,NaN,5.31174242424242
75,4,1977,8,1977.20639269406,1977.20547945205,62,1,2.2,0.6,NaN,6.71174242424242
75,4,1977,9,1977.20650684932,1977.20547945205,64,1,2.7,0.6,NaN,8.01174242424242
75,4,1977,10,1977.20662100457,1977.20547945205,62,1,3.1,0.7,NaN,9.31174242424242
75,4,1977,11,1977.20673515982,1977.20547945205,63,1,3.3,1,NaN,10.7117424242424
75,4,1977,12,1977.20684931507,1977.20547945205,127,1,3,1.2,NaN,12.0117424242424
75,4,1977,13,1977.20696347032,1977.20547945205,127,1,2.8,1.2,NaN,12.5117424242424
75,4,1977,14,1977.20707762557,1977.20547945205,132,1,2.7,1.1,NaN,12.6117424242424
75,4,1977,15,1977.20719178082,1977.20547945205,133,1,2.2,1.2,NaN,12.4117424242424
75,4,1977,16,1977.20730593607,1977.20547945205,123,1,2.3,1.2,NaN,11.7117424242424
75,4,1977,17,1977.20742009132,1977.20547945205,113,1,2.8,0.9,NaN,11.0117424242424
75,4,1977,18,1977.20753424658,1977.20547945205,105,1,4.1,0.8,NaN,11.0117424242424
75,4,1977,19,1977.20764840183,1977.20547945205,99,1,5.1,0.8,NaN,11.2117424242424
75,4,1977,20,1977.20776255708,1977.20547945205,89,0,5.7,0.8,NaN,11.5117424242424
75,4,1977,21,1977.20787671233,1977.20547945205,75,0,5.6,0.8,NaN,11.7117424242424
75,4,1977,22,1977.20799086758,1977.20547945205,62,1,3.9,0.7,NaN,11.3117424242424
75,4,1977,23,1977.20810502283,1977.20547945205,56,1,2.8,0.7,96.97,10.8117424242424
76,5,1977,0,1977.20821917808,1977.20821917808,44,1,3.6,0.7,97.57,11.6727272727273
76,5,1977,1,1977.20833333333,1977.20821917808,41,1,3.6,0.7,98.16,11.9727272727273
76,5,1977,2,1977.20844748858,1977.20821917808,36,1,3.2,0.8,98.18,11.6727272727273
76,5,1977,3,1977.20856164384,1977.20821917808,36,1,3,0.7,98.35,11.3727272727273
76,5,1977,4,1977.20867579909,1977.20821917808,36,1,2.5,0.7,98.51,11.3727272727273
76,5,1977,5,1977.20878995434,1977.20821917808,37,1,3.6,0.7,98.18,10.8727272727273
76,5,1977,6,1977.20890410959,1977.20821917808,45,0,5.6,0.8,98.18,9.67272727272727
76,5,1977,7,1977.20901826484,1977.20821917808,54,1,5.3,0.8,NaN,9.97272727272727
76,5,1977,8,1977.20913242009,1977.20821917808,60,1,3.8,0.7,NaN,10.7727272727273
76,5,1977,9,1977.20924657534,1977.20821917808,68,1,3.4,0.6,97.3,11.1727272727273
76,5,1977,10,1977.20936073059,1977.20821917808,98,1,3,0.8,97.3,11.5727272727273
76,5,1977,11,1977.20947488584,1977.20821917808,122,1,2.4,1.1,NaN,12.0727272727273
76,5,1977,12,1977.2095890411,1977.20821917808,141,1,2.8,1,NaN,12.2727272727273
76,5,1977,13,1977.20970319635,1977.20821917808,144,1,3,0.8,NaN,11.7727272727273
76,5,1977,14,1977.2098173516,1977.20821917808,142,1,2.7,0.9,98.71,11.9727272727273
76,5,1977,15,1977.20993150685,1977.20821917808,135,1,2.7,1,96.15,12.1727272727273
76,5,1977,16,1977.2100456621,1977.20821917808,122,1,2.9,1.3,89.25,11.5727272727273
76,5,1977,17,1977.21015981735,1977.20821917808,112,1,3,1.5,78.43,10.0727272727273
76,5,1977,18,1977.2102739726,1977.20821917808,123,1,3.4,1.5,68.26,8.97272727272727
76,5,1977,19,1977.21038812785,1977.20821917808,144,1,3.4,1.4,61.5,8.67272727272727
76,5,1977,20,1977.2105022831,1977.20821917808,158,1,3.4,1.5,55.08,8.37272727272727
76,5,1977,21,1977.21061643836,1977.20821917808,143,1,3.7,1.4,55.16,8.07272727272727
76,5,1977,22,1977.21073059361,1977.20821917808,108,1,3.5,1.1,75.68,8.37272727272727
76,5,1977,23,1977.21084474886,1977.20821917808,90,1,3.3,0.9,88.72,8.77272727272727
77,6,1977,0,1977.21095890411,1977.21095890411,62,1,4.5,0.9,84.48,8.34924242424242
77,6,1977,1,1977.21107305936,1977.21095890411,58,1,5.3,0.9,83.82,7.74924242424242
77,6,1977,2,1977.21118721461,1977.21095890411,51,1,4,0.8,86.46,8.34924242424242
77,6,1977,3,1977.21130136986,1977.21095890411,47,1,5,0.7,81.55,8.64924242424242
77,6,1977,4,1977.21141552511,1977.21095890411,50,0,5.8,0.7,71.07,7.94924242424242
77,6,1977,5,1977.21152968037,1977.21095890411,58,1,4.2,0.8,67.82,7.24924242424242
77,6,1977,6,1977.21164383562,1977.21095890411,66,1,4.7,0.9,60.16,6.34924242424242
77,6,1977,7,1977.21175799087,1977.21095890411,82,1,5.4,1.2,45.85,5.44924242424242
77,6,1977,8,1977.21187214612,1977.21095890411,91,1,3.7,1.2,41.19,5.94924242424242
77,6,1977,9,1977.21198630137,1977.21095890411,124,1,2.3,1,44.36,7.14924242424242
77,6,1977,10,1977.21210045662,1977.21095890411,131,1,2.3,NaN,44.4,8.14924242424242
77,6,1977,11,1977.21221461187,1977.21095890411,137,1,2.4,1.4,43.83,8.54924242424242
77,6,1977,12,1977.21232876712,1977.21095890411,151,1,3.3,1.3,43.49,8.44924242424242
77,6,1977,13,1977.21244292237,1977.21095890411,141,1,3.7,1.2,42.56,8.64924242424242
77,6,1977,14,1977.21255707763,1977.21095890411,129,1,3.5,1.1,38.93,8.84924242424242
77,6,1977,15,1977.21267123288,1977.21095890411,116,1,3.1,1.2,33.84,8.34924242424242
77,6,1977,16,1977.21278538813,1977.21095890411,134,1,2.8,1.4,26.59,7.34924242424242
77,6,1977,17,1977.21289954338,1977.21095890411,148,1,3,1.7,19.06,6.14924242424242
77,6,1977,18,1977.21301369863,1977.21095890411,137,1,4.2,1.7,15.02,5.34924242424242
77,6,1977,19,1977.21312785388,1977.21095890411,146,1,4.4,1.7,12.39,5.14924242424242
77,6,1977,20,1977.21324200913,1977.21095890411,158,1,3.3,1.8,7.27,4.64924242424242
77,6,1977,21,1977.21335616438,1977.21095890411,158,1,2.6,1.9,2.45,4.04924242424242
77,6,1977,22,1977.21347031963,1977.21095890411,144,1,2.4,2,1.98,3.94924242424242
77,6,1977,23,1977.21358447489,1977.21095890411,134,1,2.1,2,1.74,3.74924242424242
78,7,1977,0,1977.21369863014,1977.21369863014,118,1,1.4,1.9,1.09,3.6064393939394
78,7,1977,1,1977.21381278539,1977.21369863014,120,1,1.4,1.9,1,3.3064393939394
78,7,1977,2,1977.21392694064,1977.21369863014,119,1,1.6,1.9,1,2.8064393939394
78,7,1977,3,1977.21404109589,1977.21369863014,105,1,1.9,1.7,1,2.3064393939394
78,7,1977,4,1977.21415525114,1977.21369863014,94,1,2.4,1.3,1,1.7064393939394
78,7,1977,5,1977.21426940639,1977.21369863014,113,1,2.8,1.3,1,1.1064393939394
78,7,1977,6,1977.21438356164,1977.21369863014,151,1,3,1.2,1,0.706439393939395
78,7,1977,7,1977.2144977169,1977.21369863014,195,0,NaN,1,1,0.606439393939395
78,7,1977,8,1977.21461187215,1977.21369863014,204,0,NaN,1,1,0.506439393939395
78,7,1977,9,1977.2147260274,1977.21369863014,210,0,NaN,1.2,1,0.506439393939395
78,7,1977,10,1977.21484018265,1977.21369863014,311,0,NaN,1.2,1,0.906439393939395
78,7,1977,11,1977.2149543379,1977.21369863014,386,0,3,1.4,1,1.3064393939394
78,7,1977,12,1977.21506849315,1977.21369863014,90,1,3.4,1.3,1,1.3064393939394
78,7,1977,13,1977.2151826484,1977.21369863014,199,1,3.4,1.1,1,1.2064393939394
78,7,1977,14,1977.21529680365,1977.21369863014,205,1,3.5,NaN,1,1.0064393939394
78,7,1977,15,1977.2154109589,1977.21369863014,133,1,4,NaN,1,0.506439393939395
78,7,1977,16,1977.21552511416,1977.21369863014,155,1,3.9,2,1,0.206439393939395
78,7,1977,17,1977.21563926941,1977.21369863014,131,1,3.6,1.8,1,0.00643939393939519
78,7,1977,18,1977.21575342466,1977.21369863014,112,1,3.2,1.5,1,-0.0935606060606049
78,7,1977,19,1977.21586757991,1977.21369863014,109,1,2.9,1.6,1,-0.0935606060606049
78,7,1977,20,1977.21598173516,1977.21369863014,88,1,2.8,1.5,2.19,-0.0935606060606049
78,7,1977,21,1977.21609589041,1977.21369863014,63,1,3.3,1.4,3.01,-0.0935606060606049
78,7,1977,22,1977.21621004566,1977.21369863014,81,1,3.5,1.2,6.53,-0.0935606060606049
78,7,1977,23,1977.21632420091,1977.21369863014,101,1,3.5,1.1,20.02,-0.293560606060605
79,1,1977,0,1977.21643835616,1977.21643835616,50,1,3.5,1.1,26.42,-1.91098484848485
79,1,1977,1,1977.21655251142,1977.21643835616,46,1,3.2,1.1,20.85,-2.01098484848485
79,1,1977,2,1977.21666666667,1977.21643835616,40,1,2.8,1.2,30.45,-1.91098484848485
79,1,1977,3,1977.21678082192,1977.21643835616,42,1,2,1.1,45.15,-1.91098484848485
79,1,1977,4,1977.21689497717,1977.21643835616,43,1,1.7,1.1,55.94,-2.11098484848485
79,1,1977,5,1977.21700913242,1977.21643835616,42,1,2.3,1.1,65.15,-2.21098484848485
79,1,1977,6,1977.21712328767,1977.21643835616,42,1,2.8,1,69.65,-2.01098484848485
79,1,1977,7,1977.21723744292,1977.21643835616,37,1,2.3,1.1,74.58,-1.01098484848485
79,1,1977,8,1977.21735159817,1977.21643835616,34,1,1.7,1.2,78.74,0.589015151515152
79,1,1977,9,1977.21746575342,1977.21643835616,38,1,2.6,1.3,70.91,1.18901515151515
79,1,1977,10,1977.21757990868,1977.21643835616,49,1,4.5,1.4,54.67,1.18901515151515
79,1,1977,11,1977.21769406393,1977.21643835616,56,1,4.9,1.6,46.83,1.78901515151515
79,1,1977,12,1977.21780821918,1977.21643835616,74,1,4.2,1.7,48.17,2.38901515151515
79,1,1977,13,1977.21792237443,1977.21643835616,86,1,3.6,1.7,54.6,2.78901515151515
79,1,1977,14,1977.21803652968,1977.21643835616,97,1,3.5,1.8,59.47,3.08901515151515
79,1,1977,15,1977.21815068493,1977.21643835616,102,1,3.3,1.8,63.12,3.38901515151515
79,1,1977,16,1977.21826484018,1977.21643835616,100,1,3.8,1.7,68.42,2.98901515151515
79,1,1977,17,1977.21837899543,1977.21643835616,83,1,5.4,1.5,79.55,2.18901515151515
79,1,1977,18,1977.21849315068,1977.21643835616,70,0,5.9,1.4,91.57,1.88901515151515
79,1,1977,19,1977.21860730594,1977.21643835616,70,0,5.6,1.4,92.09,1.88901515151515
79,1,1977,20,1977.21872146119,1977.21643835616,81,0,6.3,1.4,86.38,1.58901515151515
79,1,1977,21,1977.21883561644,1977.21643835616,86,0,6.2,1.4,87.25,1.28901515151515
79,1,1977,22,1977.21894977169,1977.21643835616,74,0,7.8,1.3,94.35,1.38901515151515
79,1,1977,23,1977.21906392694,1977.21643835616,61,0,10.9,1.1,96.58,1.78901515151515
80,2,1977,0,1977.21917808219,1977.21917808219,57,0,10.1,1.1,94.49,1.33484848484848
80,2,1977,1,1977.21929223744,1977.21917808219,58,0,7.6,1.1,94.74,1.23484848484848
80,2,1977,2,1977.21940639269,1977.21917808219,57,0,7.8,1.1,95.31,1.13484848484848
80,2,1977,3,1977.21952054795,1977.21917808219,60,0,9.1,1.1,95.92,1.23484848484848
80,2,1977,4,1977.2196347032,1977.21917808219,61,0,7.8,1.2,96.18,1.03484848484848
80,2,1977,5,1977.21974885845,1977.21917808219,60,1,5,1.2,96.49,0.834848484848485
80,2,1977,6,1977.2198630137,1977.21917808219,62,1,3.4,1.1,97.19,1.13484848484848
80,2,1977,7,1977.21997716895,1977.21917808219,64,1,3.7,1.1,97.85,1.63484848484848
80,2,1977,8,1977.2200913242,1977.21917808219,74,1,3.4,1.3,98.11,2.63484848484848
80,2,1977,9,1977.22020547945,1977.21917808219,89,1,3.3,1.6,NaN,3.73484848484848
80,2,1977,10,1977.2203196347,1977.21917808219,102,1,3,1.8,90.33,4.63484848484848
80,2,1977,11,1977.22043378995,1977.21917808219,106,1,3.1,1.6,90.33,5.33484848484848
80,2,1977,12,1977.22054794521,1977.21917808219,114,1,4.2,1.4,98.29,5.63484848484848
80,2,1977,13,1977.22066210046,1977.21917808219,122,1,3.9,1.4,97.1,6.03484848484849
80,2,1977,14,1977.22077625571,1977.21917808219,128,1,3.6,1.4,95.78,6.13484848484848
80,2,1977,15,1977.22089041096,1977.21917808219,134,1,3.5,1.6,75.08,5.43484848484848
80,2,1977,16,1977.22100456621,1977.21917808219,139,1,3.2,2.2,46.63,4.03484848484849
80,2,1977,17,1977.22111872146,1977.21917808219,126,1,5.3,2,44.22,2.43484848484848
80,2,1977,18,1977.22123287671,1977.21917808219,111,0,6.8,1.7,57,1.43484848484848
80,2,1977,19,1977.22134703196,1977.21917808219,103,0,7.2,1.6,70.9,1.03484848484848
80,2,1977,20,1977.22146118721,1977.21917808219,103,0,8,1.4,80.55,0.634848484848485
80,2,1977,21,1977.22157534247,1977.21917808219,100,0,9.3,1.3,87.99,0.434848484848485
80,2,1977,22,1977.22168949772,1977.21917808219,85,0,10.2,1.3,93.39,0.434848484848485
80,2,1977,23,1977.22180365297,1977.21917808219,75,0,10.1,1.4,93.57,0.434848484848485
81,3,1977,0,1977.22191780822,1977.22191780822,70,0,9.6,1.4,92.28,1.42462121212121
81,3,1977,1,1977.22203196347,1977.22191780822,70,0,8.6,1.4,90.69,1.52462121212121
81,3,1977,2,1977.22214611872,1977.22191780822,67,0,8.8,1.4,89.74,1.62462121212121
81,3,1977,3,1977.22226027397,1977.22191780822,66,0,9.4,1.3,91.72,1.82462121212121
81,3,1977,4,1977.22237442922,1977.22191780822,68,0,9.7,1.3,94.6,1.92462121212121
81,3,1977,5,1977.22248858447,1977.22191780822,71,0,9.5,1.3,95.58,2.12462121212121
81,3,1977,6,1977.22260273973,1977.22191780822,70,0,8.3,1.3,95.53,2.62462121212121
81,3,1977,7,1977.22271689498,1977.22191780822,67,0,6.7,1.3,96.02,3.22462121212121
81,3,1977,8,1977.22283105023,1977.22191780822,75,0,6.6,1.3,96.22,3.82462121212121
81,3,1977,9,1977.22294520548,1977.22191780822,90,1,5.2,1.4,96.39,4.72462121212121
81,3,1977,10,1977.22305936073,1977.22191780822,112,1,2.6,1.6,97.64,6.82462121212121
81,3,1977,11,1977.22317351598,1977.22191780822,127,1,2.3,1.8,98.47,8.82462121212121
81,3,1977,12,1977.22328767123,1977.22191780822,142,1,2.9,1.7,NaN,9.92462121212121
81,3,1977,13,1977.22340182648,1977.22191780822,131,1,3.6,1.4,NaN,10.3246212121212
81,3,1977,14,1977.22351598174,1977.22191780822,123,1,3.6,1.4,NaN,9.82462121212121
81,3,1977,15,1977.22363013699,1977.22191780822,140,1,3.5,1.5,NaN,8.72462121212121
81,3,1977,16,1977.22374429224,1977.22191780822,127,0,6,1.6,NaN,7.52462121212121
81,3,1977,17,1977.22385844749,1977.22191780822,87,0,7.6,1.5,98.71,6.82462121212121
81,3,1977,18,1977.22397260274,1977.22191780822,82,0,6.4,1.4,98.51,6.72462121212121
81,3,1977,19,1977.22408675799,1977.22191780822,100,0,6.8,1.4,97.88,6.32462121212121
81,3,1977,20,1977.22420091324,1977.22191780822,115,0,7.7,1.4,97.24,6.32462121212121
81,3,1977,21,1977.22431506849,1977.22191780822,105,0,6.9,1.4,95.21,6.52462121212121
81,3,1977,22,1977.22442922374,1977.22191780822,79,1,5.2,1.4,87.94,6.92462121212121
81,3,1977,23,1977.224543379,1977.22191780822,65,1,4.4,1.3,84.03,7.52462121212121
82,4,1977,0,1977.22465753425,1977.22465753425,72,1,5.4,1.1,85.32,7.68181818181818
82,4,1977,1,1977.2247716895,1977.22465753425,67,0,6.1,1.1,87.84,8.18181818181818
82,4,1977,2,1977.22488584475,1977.22465753425,63,0,5.9,1.1,94.56,7.98181818181818
82,4,1977,3,1977.225,1977.22465753425,62,0,6.7,1.1,98.32,7.68181818181818
82,4,1977,4,1977.22511415525,1977.22465753425,61,0,7.7,1.1,98.07,7.58181818181818
82,4,1977,5,1977.2252283105,1977.22465753425,64,0,7.8,1.1,98.34,7.68181818181818
82,4,1977,6,1977.22534246575,1977.22465753425,68,0,7.5,1,98.54,8.38181818181818
82,4,1977,7,1977.225456621,1977.22465753425,73,0,8,1.1,98.54,8.48181818181818
82,4,1977,8,1977.22557077626,1977.22465753425,82,0,8.1,1.3,97.74,7.78181818181818
82,4,1977,9,1977.22568493151,1977.22465753425,89,0,7.3,1.4,95.76,8.18181818181818
82,4,1977,10,1977.22579908676,1977.22465753425,85,0,8.7,1.4,93.03,8.68181818181818
82,4,1977,11,1977.22591324201,1977.22465753425,82,0,9.6,1.2,92.79,9.08181818181818
82,4,1977,12,1977.22602739726,1977.22465753425,84,0,8.8,1.1,91.61,9.88181818181818
82,4,1977,13,1977.22614155251,1977.22465753425,89,0,8.1,1.1,88.78,10.7818181818182
82,4,1977,14,1977.22625570776,1977.22465753425,94,0,8.9,1,90.08,11.1818181818182
82,4,1977,15,1977.22636986301,1977.22465753425,94,0,9.3,1,91.14,11.1818181818182
82,4,1977,16,1977.22648401826,1977.22465753425,98,0,7.6,1.1,92.3,10.8818181818182
82,4,1977,17,1977.22659817352,1977.22465753425,107,0,7.2,1.2,92.46,10.1818181818182
82,4,1977,18,1977.22671232877,1977.22465753425,111,0,7.6,1.2,92.37,9.68181818181818
82,4,1977,19,1977.22682648402,1977.22465753425,116,0,8.1,1.2,93.81,9.18181818181818
82,4,1977,20,1977.22694063927,1977.22465753425,122,0,9.4,1.2,94.69,8.58181818181818
82,4,1977,21,1977.22705479452,1977.22465753425,115,0,10.3,1.2,96.93,8.18181818181818
82,4,1977,22,1977.22716894977,1977.22465753425,98,0,11,1.2,98.34,8.18181818181818
82,4,1977,23,1977.22728310502,1977.22465753425,86,0,11.2,1.2,97.93,8.08181818181818
83,5,1977,0,1977.22739726027,1977.22739726027,76,0,10.3,1.1,98.1,7.49166666666667
83,5,1977,1,1977.22751141553,1977.22739726027,73,0,9.9,1.1,98.35,7.49166666666667
83,5,1977,2,1977.22762557078,1977.22739726027,70,0,9.4,1.1,98.3,7.49166666666667
83,5,1977,3,1977.22773972603,1977.22739726027,67,0,8.8,1,98.18,7.49166666666667
83,5,1977,4,1977.22785388128,1977.22739726027,66,0,7.4,1,NaN,7.39166666666667
83,5,1977,5,1977.22796803653,1977.22739726027,65,0,7.3,1,NaN,7.19166666666667
83,5,1977,6,1977.22808219178,1977.22739726027,62,0,8.2,1,NaN,7.19166666666667
83,5,1977,7,1977.22819634703,1977.22739726027,63,0,8.4,1,NaN,7.39166666666667
83,5,1977,8,1977.22831050228,1977.22739726027,67,0,7.8,1,NaN,7.69166666666667
83,5,1977,9,1977.22842465753,1977.22739726027,70,0,6,1.1,NaN,8.09166666666667
83,5,1977,10,1977.22853881279,1977.22739726027,75,1,4.4,1.2,NaN,9.19166666666667
83,5,1977,11,1977.22865296804,1977.22739726027,82,1,4,1.2,NaN,10.4916666666667
83,5,1977,12,1977.22876712329,1977.22739726027,114,1,3.8,1.3,NaN,10.7916666666667
83,5,1977,13,1977.22888127854,1977.22739726027,124,1,2.9,1.3,NaN,11.5916666666667
83,5,1977,14,1977.22899543379,1977.22739726027,135,1,2.3,1.7,NaN,12.4916666666667
83,5,1977,15,1977.22910958904,1977.22739726027,130,1,2.3,2,88.53,11.6916666666667
83,5,1977,16,1977.22922374429,1977.22739726027,138,1,2.3,2.5,64.78,9.79166666666667
83,5,1977,17,1977.22933789954,1977.22739726027,145,1,2,3.1,31.59,7.69166666666667
83,5,1977,18,1977.22945205479,1977.22739726027,140,1,2.5,3.4,18.47,6.39166666666667
83,5,1977,19,1977.22956621005,1977.22739726027,148,1,4.2,3.2,13.74,5.69166666666667
83,5,1977,20,1977.2296803653,1977.22739726027,159,1,4.9,2.7,12.43,5.49166666666667
83,5,1977,21,1977.22979452055,1977.22739726027,148,1,4.3,2.6,11.46,5.09166666666667
83,5,1977,22,1977.2299086758,1977.22739726027,119,1,4,2.5,9.44,4.59166666666667
83,5,1977,23,1977.23002283105,1977.22739726027,103,1,3.4,2.4,5.89,4.19166666666667
84,6,1977,0,1977.2301369863,1977.2301369863,118,1,2.9,2.2,3.1,3.675
84,6,1977,1,1977.23025114155,1977.2301369863,116,1,2.3,2.1,5.63,3.575
84,6,1977,2,1977.2303652968,1977.2301369863,114,1,2.3,2,8.77,3.675
84,6,1977,3,1977.23047945205,1977.2301369863,105,1,3.2,2.3,7.56,3.275
84,6,1977,4,1977.23059360731,1977.2301369863,90,1,3.4,3.1,4.73,2.975
84,6,1977,5,1977.23070776256,1977.2301369863,101,1,3.5,4.1,2.27,2.775
84,6,1977,6,1977.23082191781,1977.2301369863,109,1,3.4,4.8,1.28,2.575
84,6,1977,7,1977.23093607306,1977.2301369863,127,1,2.1,4.7,1.36,2.775
84,6,1977,8,1977.23105022831,1977.2301369863,154,1,1.5,4.4,1.25,2.975
84,6,1977,9,1977.23116438356,1977.2301369863,137,1,1.9,4.1,2.07,3.275
84,6,1977,10,1977.23127853881,1977.2301369863,138,1,2.7,3.9,9.36,4.475
84,6,1977,11,1977.23139269406,1977.2301369863,138,1,2.7,3.9,16.85,6.175
84,6,1977,12,1977.23150684932,1977.2301369863,149,1,2.4,3.8,19.19,7.775
84,6,1977,13,1977.23162100457,1977.2301369863,156,1,2.5,3,22.76,8.975
84,6,1977,14,1977.23173515982,1977.2301369863,159,1,2.2,2,26.69,9.375
84,6,1977,15,1977.23184931507,1977.2301369863,152,1,2.2,1.8,27.57,9.375
84,6,1977,16,1977.23196347032,1977.2301369863,150,1,2.7,2.3,23.27,8.975
84,6,1977,17,1977.23207762557,1977.2301369863,156,1,2.6,3.6,14.35,7.575
